date,issue_id,title,new_reactions,new_comments,issue_url
2024-02-10,flutter/flutter#99819,"[flutter_markdown] Selecting text works only paragraph by paragraph in markdown widget when text is not indented",0,0,https://github.com/flutter/flutter/issues/99819
2024-02-10,flutter/flutter#104206,"[Selection] SelectableRegion should support rich text clipboard",0,0,https://github.com/flutter/flutter/issues/104206
2024-02-10,flutter/flutter#109414,"[video_player] Select different video stream resolutions",0,0,https://github.com/flutter/flutter/issues/109414
2024-02-10,flutter/flutter#109813,"Flutter app flagged for missing accessibility content labels by Google Play Store",0,0,https://github.com/flutter/flutter/issues/109813
2024-02-10,flutter/flutter#114012,"Camera CameraCaptureSession.close() crash",0,0,https://github.com/flutter/flutter/issues/114012
2024-02-10,flutter/flutter#116383,"[in_app_purchase] Use StoreKit 2 APIs",0,0,https://github.com/flutter/flutter/issues/116383
2024-02-10,flutter/flutter#118384,"A memory leak occurs when using SurfaceView together with AndroidView",0,0,https://github.com/flutter/flutter/issues/118384
2024-02-10,flutter/flutter#131478,"Switch proposal: Expose `_SwitchConfig` configuration",0,0,https://github.com/flutter/flutter/issues/131478
2024-02-10,flutter/flutter#135050,"Add `context.dependOnListenable(Listenable listenable)`",0,0,https://github.com/flutter/flutter/issues/135050
2024-02-10,flutter/flutter#137394,"[go_router_builder] add onExit parameter",0,0,https://github.com/flutter/flutter/issues/137394
2024-02-10,flutter/flutter#139630,"Samsung phones running Android 14 stops drawing entire app on resume",0,0,https://github.com/flutter/flutter/issues/139630
2024-02-10,flutter/flutter#14288,"Antialiasing behaviour when same-colour ",0,0,https://github.com/flutter/flutter/issues/14288
2024-02-10,flutter/flutter#18443,"Support soft hyphenation (line breaks at U+00AD plus rendering a hyphen at the end of the line)",0,0,https://github.com/flutter/flutter/issues/18443
2024-02-10,flutter/flutter#20591,"Adjacent Material widgets in Column with equal elevation cast shadows on each other",0,0,https://github.com/flutter/flutter/issues/20591
2024-02-10,flutter/flutter#22860,"Integrating ARKIT and ARCORE with flutter",0,0,https://github.com/flutter/flutter/issues/22860
2024-02-10,flutter/flutter#24089,"Tapping items is not working in CupertinoPicker",0,0,https://github.com/flutter/flutter/issues/24089
2024-02-10,flutter/flutter#24969,"Should the modal barrier of an Alert also change the color of the status bar?",0,0,https://github.com/flutter/flutter/issues/24969
2024-02-10,flutter/flutter#25652,"Scrollbar resizing and jumping",0,0,https://github.com/flutter/flutter/issues/25652
2024-02-10,flutter/flutter#26748,"How to add custom overflow string in `Text` or `TextSpan`?",0,0,https://github.com/flutter/flutter/issues/26748
2024-02-10,flutter/flutter#29167,"Initial routes with parameters",0,0,https://github.com/flutter/flutter/issues/29167
2024-02-10,flutter/flutter#32954,"Vertical `Dismissible` does not dismiss `SingleChildScrollView` (nor` ListView`)",0,0,https://github.com/flutter/flutter/issues/32954
2024-02-10,flutter/flutter#34788,"How to change background color of BottomNavigationBarItem(child) when user pressed? Not change all of navbar color",0,0,https://github.com/flutter/flutter/issues/34788
2024-02-10,flutter/flutter#37673,"[video_player] Add Windows support",0,0,https://github.com/flutter/flutter/issues/37673
2024-02-10,flutter/flutter#40740,"NestedScrollView's use of PrimaryScrollController breaks when there are multiple inner ScrollPositions",0,0,https://github.com/flutter/flutter/issues/40740
2024-02-10,flutter/flutter#41927,"[web]: HTML Reading Mode for Static Content",0,0,https://github.com/flutter/flutter/issues/41927
2024-02-10,flutter/flutter#42084,"Support loading different ttf files into single font",0,0,https://github.com/flutter/flutter/issues/42084
2024-02-10,flutter/flutter#42451,"[google_maps_flutter] Sometimes requires the WAKE_LOCK permission",0,0,https://github.com/flutter/flutter/issues/42451
2024-02-10,flutter/flutter#43284,"flutter create --template plugin should make a federated plugin by default",0,0,https://github.com/flutter/flutter/issues/43284
2024-02-10,flutter/flutter#44120,"[Cupertino] on iPad, modals are shown in a popover, no way to show Cupertino style modals on iPad",0,0,https://github.com/flutter/flutter/issues/44120
2024-02-10,flutter/flutter#46803,"[proposal] provide layout widget that enforces minimum height",0,0,https://github.com/flutter/flutter/issues/46803
2024-02-10,flutter/flutter#49957,"Add ripple effect style of new Android versions",0,0,https://github.com/flutter/flutter/issues/49957
2024-02-10,flutter/flutter#50087,"Specify tab size in Text widget",0,0,https://github.com/flutter/flutter/issues/50087
2024-02-10,flutter/flutter#50314,"Scaffold body is hidden behind bottomSheet",0,0,https://github.com/flutter/flutter/issues/50314
2024-02-10,flutter/flutter#52114,"Support configurable placements of SnackBars",0,0,https://github.com/flutter/flutter/issues/52114
2024-02-10,flutter/flutter#52281,"Add an example project to the new package template",0,0,https://github.com/flutter/flutter/issues/52281
2024-02-10,flutter/flutter#52456,"Refactoring FlutterViewController to support addToExistingApp better",0,0,https://github.com/flutter/flutter/issues/52456
2024-02-10,flutter/flutter#52999,"Inner shadow for BoxShadow",0,0,https://github.com/flutter/flutter/issues/52999
2024-02-10,flutter/flutter#58854,"[video_player] Can't  Change HSL Video Quilty",0,0,https://github.com/flutter/flutter/issues/58854
2024-02-10,flutter/flutter#59327,"Blinking cursor should use less CPU",0,0,https://github.com/flutter/flutter/issues/59327
2024-02-10,flutter/flutter#60903,"ReorderableListView animate insertion/removal of items",0,0,https://github.com/flutter/flutter/issues/60903
2024-02-10,flutter/flutter#61081,"Allow text wrapping behavior to be controlled",0,0,https://github.com/flutter/flutter/issues/61081
2024-02-10,flutter/flutter#65065,"Bundling assets only on a specific platform (and remove assets on another platform)",0,0,https://github.com/flutter/flutter/issues/65065
2024-02-10,flutter/flutter#67283,"Make ""fields"" in FormState not a private member",0,0,https://github.com/flutter/flutter/issues/67283
2024-02-10,flutter/flutter#69429,"Make tests compile and run faster",0,0,https://github.com/flutter/flutter/issues/69429
2024-02-10,flutter/flutter#69529,"[web] Scroll is not recognized by the browser",0,0,https://github.com/flutter/flutter/issues/69529
2024-02-10,flutter/flutter#69540,"[Request] Add option to disable fontPadding (or trim font height)",0,0,https://github.com/flutter/flutter/issues/69540
2024-02-10,flutter/flutter#71400,"Customizable project structure (platforms)",0,0,https://github.com/flutter/flutter/issues/71400
2024-02-10,flutter/flutter#74727,"Proposal Refactor Scroll To Top iOS (non-breaking)",0,0,https://github.com/flutter/flutter/issues/74727
2024-02-10,flutter/flutter#80221,"[Web] App violates Content Security Policy",0,0,https://github.com/flutter/flutter/issues/80221
2024-02-10,flutter/flutter#86248,"Edge-To-Edge by default on android",0,0,https://github.com/flutter/flutter/issues/86248
2024-02-10,flutter/flutter#89558,"[Android]The Hybrid composition Platform view will show on the top of page while resume the app from background.",0,0,https://github.com/flutter/flutter/issues/89558
2024-02-10,flutter/flutter#90063,"TextField with lots of text can hang app",0,0,https://github.com/flutter/flutter/issues/90063
2024-02-10,flutter/flutter#9401,"Installation needs to be simpler",0,0,https://github.com/flutter/flutter/issues/9401
2024-02-10,flutter/flutter#94491,"[google_maps_flutter] Update minimum GoogleMaps dependency to a version that supports ARM simulators",0,0,https://github.com/flutter/flutter/issues/94491
2024-02-10,flutter/flutter#94804,"Use gtk4 for linux desktop",0,0,https://github.com/flutter/flutter/issues/94804
2024-02-10,flutter/flutter#96283,"[Web]: Proposal to be able to build flutter web app with debug profile support",0,0,https://github.com/flutter/flutter/issues/96283
2024-02-10,flutter/flutter#96939,"runZoned with zoneValues unavailable during integration_test",0,0,https://github.com/flutter/flutter/issues/96939
2024-02-10,flutter/flutter#97305,"[web] support scaling page content using two-finger pinch gesture",0,0,https://github.com/flutter/flutter/issues/97305
2024-02-10,flutter/flutter#98773,"[Android] Document fix for warning ""native debug symbols are missing in appbundle"" when uploading app to playconsole",0,0,https://github.com/flutter/flutter/issues/98773
2024-02-10,flutter/flutter#104889,"[webview_flutter][android] webview crashes when embedded in a scrollview",0,0,https://github.com/flutter/flutter/issues/104889
2024-02-10,flutter/flutter#106790,"[go_router_builder][go_router] `.location`, `.go(context)` and `.push(context)` are only defined in the generated extension",0,0,https://github.com/flutter/flutter/issues/106790
2024-02-10,flutter/flutter#107073,"[flutter_markdown]Support selecting text using `SelectionArea`",0,0,https://github.com/flutter/flutter/issues/107073
2024-02-10,flutter/flutter#109108,"Support woff2 font",0,0,https://github.com/flutter/flutter/issues/109108
2024-02-10,flutter/flutter#114324,"Extra page shown when swiping back in Safari on iOS ",0,0,https://github.com/flutter/flutter/issues/114324
2024-02-10,flutter/flutter#12990,"ColorFilter doesn't handle transparency of images",0,0,https://github.com/flutter/flutter/issues/12990
2024-02-10,flutter/flutter#134723,"Password bar in the keyboard is flashing when using `TextField` with `AutofillHints.password` on iOS 17",0,0,https://github.com/flutter/flutter/issues/134723
2024-02-10,flutter/flutter#13675,"Circular-shaped decorations are not properly clipped",0,0,https://github.com/flutter/flutter/issues/13675
2024-02-10,flutter/flutter#14230,"Provide an easy way to select the version of Flutter to use",0,0,https://github.com/flutter/flutter/issues/14230
2024-02-10,flutter/flutter#16296,"How to write custom ImageFilters?",0,0,https://github.com/flutter/flutter/issues/16296
2024-02-10,flutter/flutter#18636,"ShadowBox inset attribute? Inner shadow",0,0,https://github.com/flutter/flutter/issues/18636
2024-02-10,flutter/flutter#20220,"Text/TextSpan superscript on top (like HTML ruby tag) for phonetic pronunciations",0,0,https://github.com/flutter/flutter/issues/20220
2024-02-10,flutter/flutter#23764,"Date Time Picker needs seconds picker",0,0,https://github.com/flutter/flutter/issues/23764
2024-02-10,flutter/flutter#27585,"BottomAppBar elevation doesn't seem to do anything",0,0,https://github.com/flutter/flutter/issues/27585
2024-02-10,flutter/flutter#27896,"[webview] Allow overriding responses to webview requests with local resources",0,0,https://github.com/flutter/flutter/issues/27896
2024-02-10,flutter/flutter#28493,"[google_maps_flutter] App is lagging when initializing Google Maps",0,0,https://github.com/flutter/flutter/issues/28493
2024-02-10,flutter/flutter#30062,"[Discussion] Scope spanning multiple screens",0,0,https://github.com/flutter/flutter/issues/30062
2024-02-10,flutter/flutter#30701,"Support multiple windows for desktop shells",0,0,https://github.com/flutter/flutter/issues/30701
2024-02-10,flutter/flutter#31712,"Support embedding native views in macOS shell",0,0,https://github.com/flutter/flutter/issues/31712
2024-02-10,flutter/flutter#31952,"Add the ability to programmatically change mouse cursors.",0,0,https://github.com/flutter/flutter/issues/31952
2024-02-10,flutter/flutter#32338,"[web]: Scrolling is very slow when displaying large Text",0,0,https://github.com/flutter/flutter/issues/32338
2024-02-10,flutter/flutter#3496,"Would be nice to have `flutter screenrecord`",0,0,https://github.com/flutter/flutter/issues/3496
2024-02-10,flutter/flutter#35042,"Official support for Raspberry PI 4",0,0,https://github.com/flutter/flutter/issues/35042
2024-02-10,flutter/flutter#35083,"Pure Flutter support for Native Ads Advanced",0,0,https://github.com/flutter/flutter/issues/35083
2024-02-10,flutter/flutter#35341,"Google Play Pre-Launch Report cannot control Flutter PageView",0,0,https://github.com/flutter/flutter/issues/35341
2024-02-10,flutter/flutter#35687,"PageScrollPhysics has weird behavior",0,0,https://github.com/flutter/flutter/issues/35687
2024-02-10,flutter/flutter#35782,"Could you add similar to the z-index function of CSS to positioned?",0,0,https://github.com/flutter/flutter/issues/35782
2024-02-10,flutter/flutter#36126,"Flutter Web throws on Platform.is*",0,0,https://github.com/flutter/flutter/issues/36126
2024-02-10,flutter/flutter#36247,"iOS: Blank screen in running my flutter app in release mode",0,0,https://github.com/flutter/flutter/issues/36247
2024-02-10,flutter/flutter#36461,"Different Appbar with same bottomNavigatioBar without nesting Scaffolds",0,0,https://github.com/flutter/flutter/issues/36461
2024-02-10,flutter/flutter#37597,"[webview_flutter] Add Windows support",0,0,https://github.com/flutter/flutter/issues/37597
2024-02-10,flutter/flutter#39998,"Dart SDK libraries and Flutter for web",0,0,https://github.com/flutter/flutter/issues/39998
2024-02-10,flutter/flutter#41726,"[webview_flutter] Add Linux support",0,0,https://github.com/flutter/flutter/issues/41726
2024-02-10,flutter/flutter#42332,"2D TreeView widget",0,0,https://github.com/flutter/flutter/issues/42332
2024-02-10,flutter/flutter#43582,"keep state inside SearchDelegate ",0,0,https://github.com/flutter/flutter/issues/43582
2024-02-10,flutter/flutter#44690,"Video Player Plugin - Change to diffirent Url dynamically",0,0,https://github.com/flutter/flutter/issues/44690
2024-02-10,flutter/flutter#45464,"webview_flutter fullscreen for youtube not working",0,0,https://github.com/flutter/flutter/issues/45464
2024-02-10,flutter/flutter#48400,"driver.tap based on x,y co-ordinates",0,0,https://github.com/flutter/flutter/issues/48400
2024-02-10,flutter/flutter#50557,"Android: Extend WidgetsBindingObserver to allow listening on onWindowFocusChanged",0,0,https://github.com/flutter/flutter/issues/50557
2024-02-10,flutter/flutter#50890,"How to remove 'I/flutter (13135):' in vscode debug console",0,0,https://github.com/flutter/flutter/issues/50890
2024-02-10,flutter/flutter#53262,"AnimationController should have the ability to repeat n times",0,0,https://github.com/flutter/flutter/issues/53262
2024-02-10,flutter/flutter#55148,"Google maps plugin spams the logs",0,0,https://github.com/flutter/flutter/issues/55148
2024-02-10,flutter/flutter#57090,"[webview_flutter] Support disabling overscroll",0,0,https://github.com/flutter/flutter/issues/57090
2024-02-10,flutter/flutter#58090,"Obfuscation : Support excluding certain classes and types from obfuscation",0,0,https://github.com/flutter/flutter/issues/58090
2024-02-10,flutter/flutter#59072,"[web] Support Image.toByteData on web in HTML renderer",0,0,https://github.com/flutter/flutter/issues/59072
2024-02-10,flutter/flutter#60695,"[google_maps_flutter] Add callback for click on google poi's on the map",0,0,https://github.com/flutter/flutter/issues/60695
2024-02-10,flutter/flutter#61193,"Scrolling jank in ListView when semantics are enabled",0,0,https://github.com/flutter/flutter/issues/61193
2024-02-10,flutter/flutter#63500,"Web Cache invalidation based on Build Number",0,1,https://github.com/flutter/flutter/issues/63500
2024-02-10,flutter/flutter#64872,"We need richtext text support, similar to Android (TextView.setText(html)) or iOS (TextView.attributedText=html)",0,0,https://github.com/flutter/flutter/issues/64872
2024-02-10,flutter/flutter#6491,"Would be nice if `flutter run` only downloaded the necessary artifacts",0,0,https://github.com/flutter/flutter/issues/6491
2024-02-10,flutter/flutter#64958,"Make it easy to use C# for Windows plugins",0,0,https://github.com/flutter/flutter/issues/64958
2024-02-10,flutter/flutter#65248,"Support stylus input on Windows 10 devices",0,0,https://github.com/flutter/flutter/issues/65248
2024-02-10,flutter/flutter#76248,"[web] Emojis take a few seconds to render on canvaskit",0,0,https://github.com/flutter/flutter/issues/76248
2024-02-10,flutter/flutter#77416,"Proposal to add `shrinkWrap` property for platform views",0,0,https://github.com/flutter/flutter/issues/77416
2024-02-10,flutter/flutter#77638,"Avoid requiring Visual Studio for Windows development",0,0,https://github.com/flutter/flutter/issues/77638
2024-02-10,flutter/flutter#78247,"Low Resolution in Camera Image Stream, ResolutionPreset Constructor Parameter is ignored",0,0,https://github.com/flutter/flutter/issues/78247
2024-02-10,flutter/flutter#85772,"image_picker add picture limit to getMultiImage",0,0,https://github.com/flutter/flutter/issues/85772
2024-02-10,flutter/flutter#86584,"ListView background overflows from parent Container",0,0,https://github.com/flutter/flutter/issues/86584
2024-02-10,flutter/flutter#91247,"Flutter Camera plugin camera lens change",0,0,https://github.com/flutter/flutter/issues/91247
2024-02-10,flutter/flutter#96823,"[FragmentProgram] Allow defining an ImageFilter",0,0,https://github.com/flutter/flutter/issues/96823
2024-02-10,flutter/flutter#9784,"Make a CupertinoSearchBar",0,0,https://github.com/flutter/flutter/issues/9784
2024-02-10,flutter/flutter#106549,"Add a variant to context.dependOnInheritedWidget that removes the unused dependencies when the dependent no-longer depends on it",,,https://github.com/flutter/flutter/issues/106549
2024-02-09,flutter/flutter#128313,"Add support for visionOS",5,0,https://github.com/flutter/flutter/issues/128313
2024-02-09,flutter/flutter#124205,"Keyboard issue on mobile Web platform",2,2,https://github.com/flutter/flutter/issues/124205
2024-02-09,flutter/flutter#138614,"Preserve WillPopScope as an alternate for PopScope",2,0,https://github.com/flutter/flutter/issues/138614
2024-02-09,flutter/flutter#138624,"PopScope does not invoke `onPopInvoked` for iOS back gesture when `canPop` set to false",2,0,https://github.com/flutter/flutter/issues/138624
2024-02-09,flutter/flutter#63693,"Add new Cupertino calendar date picker mode",2,0,https://github.com/flutter/flutter/issues/63693
2024-02-09,flutter/flutter#129640,"Support eye tracking when running on visionOS",1,0,https://github.com/flutter/flutter/issues/129640
2024-02-09,flutter/flutter#45296,"[path_provider] Add support for web",1,0,https://github.com/flutter/flutter/issues/45296
2024-02-09,flutter/flutter#48381,"Use a system default font on flutter",1,0,https://github.com/flutter/flutter/issues/48381
2024-02-09,flutter/flutter#94340,"[Feature Request] Support for Jetbrains Fleet
",1,0,https://github.com/flutter/flutter/issues/94340
2024-02-09,flutter/flutter#116651,"[go_router] What does 'refreshListenable' do? How does it work? (missing documentation)",1,0,https://github.com/flutter/flutter/issues/116651
2024-02-09,flutter/flutter#14488,"Get dimensions of widget after layout without render ",1,0,https://github.com/flutter/flutter/issues/14488
2024-02-09,flutter/flutter#51953,"Support for @2x, @3x, etc naming convention for images",1,0,https://github.com/flutter/flutter/issues/51953
2024-02-09,flutter/flutter#104547,"[Selection] Reimplement SelectableText with SelectionArea",1,0,https://github.com/flutter/flutter/issues/104547
2024-02-09,flutter/flutter#13892,"Consistent .gitignore for Dart and Flutter projects",1,0,https://github.com/flutter/flutter/issues/13892
2024-02-09,flutter/flutter#65065,"Bundling assets only on a specific platform (and remove assets on another platform)",1,0,https://github.com/flutter/flutter/issues/65065
2024-02-09,flutter/flutter#37597,"[webview_flutter] Add Windows support",1,0,https://github.com/flutter/flutter/issues/37597
2024-02-09,flutter/flutter#41726,"[webview_flutter] Add Linux support",1,0,https://github.com/flutter/flutter/issues/41726
2024-02-09,flutter/flutter#13212,"Enable the Flutter tool to change app id after project creation",1,0,https://github.com/flutter/flutter/issues/13212
2024-02-09,flutter/flutter#55809,"Support iPadOS pointer interactions",1,0,https://github.com/flutter/flutter/issues/55809
2024-02-09,flutter/flutter#70010,"Suggestion: Ability to check if asset exists without loading",1,0,https://github.com/flutter/flutter/issues/70010
2024-02-09,flutter/flutter#22856,"On Android when there are multiple flavors and no --flavor flag is specified then use a default one",1,0,https://github.com/flutter/flutter/issues/22856
2024-02-09,flutter/flutter#41725,"[webview_flutter] Add macOS support",1,0,https://github.com/flutter/flutter/issues/41725
2024-02-09,flutter/flutter#104908,"Android TalkBack Item label warning for the whole screen",1,0,https://github.com/flutter/flutter/issues/104908
2024-02-09,flutter/flutter#124334,"WebGPU Backend for Flutter Web",1,0,https://github.com/flutter/flutter/issues/124334
2024-02-09,flutter/flutter#41156,"[video_player] black (first?) frame on iOS",1,0,https://github.com/flutter/flutter/issues/41156
2024-02-09,flutter/flutter#53041,"Enable ""hot reload"" (not just ""hot restart"") for Flutter Web",1,1,https://github.com/flutter/flutter/issues/53041
2024-02-09,flutter/flutter#28567,"Support text capitalization in TextStyle ",1,0,https://github.com/flutter/flutter/issues/28567
2024-02-09,flutter/flutter#128059,"[Web] CanvasKit error on web app after hot restart/hot reload",1,0,https://github.com/flutter/flutter/issues/128059
2024-02-09,flutter/flutter#100758,"False positives for ""missed hit test"" warning for RenderObjects that don't add themselves to the HitTestResult",0,0,https://github.com/flutter/flutter/issues/100758
2024-02-09,flutter/flutter#101479,"Move the material and cupertino packages outside of Flutter",0,0,https://github.com/flutter/flutter/issues/101479
2024-02-09,flutter/flutter#102140,"Dart/Flutter never release memory of ""Dart/Flutter Native"" leading to OOM crash",0,0,https://github.com/flutter/flutter/issues/102140
2024-02-09,flutter/flutter#10713,"Hot restart while keyboard is up leaves the keyboard up",0,0,https://github.com/flutter/flutter/issues/10713
2024-02-09,flutter/flutter#108683,"Add Dropdown support to `FilterChip`",0,0,https://github.com/flutter/flutter/issues/108683
2024-02-09,flutter/flutter#114088,"Support for M3 Docked `DatePicker`",0,0,https://github.com/flutter/flutter/issues/114088
2024-02-09,flutter/flutter#118397,"Screen reader loses focus from previous route after navigation",0,0,https://github.com/flutter/flutter/issues/118397
2024-02-09,flutter/flutter#118606,"TalkBack includes labelText and hintText into text field length",0,0,https://github.com/flutter/flutter/issues/118606
2024-02-09,flutter/flutter#120353,"[go_router] ShellRoutes break iOS swipe back navigation",0,0,https://github.com/flutter/flutter/issues/120353
2024-02-09,flutter/flutter#127852,"[Impeller] Implement Wide Gamut colors for Vulkan",0,0,https://github.com/flutter/flutter/issues/127852
2024-02-09,flutter/flutter#129638,"Support visionOS devices for iOS apps in `flutter devices`, `flutter run`, etc.",0,0,https://github.com/flutter/flutter/issues/129638
2024-02-09,flutter/flutter#137043,"[Proposal] - Let users query the files available in an AssetBundle",0,0,https://github.com/flutter/flutter/issues/137043
2024-02-09,flutter/flutter#139292,"New DOM renderer for Flutter web",0,0,https://github.com/flutter/flutter/issues/139292
2024-02-09,flutter/flutter#14452,"Dragging a list that is currently handling an animateTo animation throws exception",0,0,https://github.com/flutter/flutter/issues/14452
2024-02-09,flutter/flutter#14720,"Flutter can receive touches even when hidden behind another native ViewController",0,0,https://github.com/flutter/flutter/issues/14720
2024-02-09,flutter/flutter#16892,"Transitioning a TabBarView manually doesn't honor the duration and curve",0,0,https://github.com/flutter/flutter/issues/16892
2024-02-09,flutter/flutter#17709,"Feature request: network (request) inspection tool",0,0,https://github.com/flutter/flutter/issues/17709
2024-02-09,flutter/flutter#2057,"Support making Android Wear apps",0,0,https://github.com/flutter/flutter/issues/2057
2024-02-09,flutter/flutter#21594,"Table > TableRow > TableCell colspan",0,0,https://github.com/flutter/flutter/issues/21594
2024-02-09,flutter/flutter#22512,"The flex property should have type double instead of int",0,0,https://github.com/flutter/flutter/issues/22512
2024-02-09,flutter/flutter#22701,"Need a way to read Android /res assets from Flutter",0,0,https://github.com/flutter/flutter/issues/22701
2024-02-09,flutter/flutter#24385,"Support debugging `flutter drive` integration tests from the editors",0,0,https://github.com/flutter/flutter/issues/24385
2024-02-09,flutter/flutter#25042,"Provide a way to give Widgets negative spacing attributes.",0,0,https://github.com/flutter/flutter/issues/25042
2024-02-09,flutter/flutter#25151,"DropDownButton is not customizable",0,0,https://github.com/flutter/flutter/issues/25151
2024-02-09,flutter/flutter#26000,"iOS Google Maps: Strange appear animation",0,0,https://github.com/flutter/flutter/issues/26000
2024-02-09,flutter/flutter#26667,"SliverPersistentHeaderDelegate.build overlapsContent does not work reliably",0,0,https://github.com/flutter/flutter/issues/26667
2024-02-09,flutter/flutter#27950,"video_player Image Thumbnail",0,0,https://github.com/flutter/flutter/issues/27950
2024-02-09,flutter/flutter#28310,"Need a way to make synchronous calls from plugin platform code to Dart code",0,0,https://github.com/flutter/flutter/issues/28310
2024-02-09,flutter/flutter#32082,"[PlatformView][Android] - Not able to render on SurfaceView using Secure Decoder ",0,0,https://github.com/flutter/flutter/issues/32082
2024-02-09,flutter/flutter#33798,"[iOS 13] new fullscreen stack type route transition",0,0,https://github.com/flutter/flutter/issues/33798
2024-02-09,flutter/flutter#36936,"Why TableRow doesn't support  center,width and height params?",0,0,https://github.com/flutter/flutter/issues/36936
2024-02-09,flutter/flutter#37287,"Simple improvement to ""flutter upgrade"" for error situations",0,0,https://github.com/flutter/flutter/issues/37287
2024-02-09,flutter/flutter#37987,"Enable hot restart on profile mode",0,0,https://github.com/flutter/flutter/issues/37987
2024-02-09,flutter/flutter#42609,"Add Tap Handlers to `TableRow`",0,0,https://github.com/flutter/flutter/issues/42609
2024-02-09,flutter/flutter#44681,"Prevent soft keyboard to show when physical keyboard is used",0,0,https://github.com/flutter/flutter/issues/44681
2024-02-09,flutter/flutter#46233,"Rendering order inside Grid/ListView",0,0,https://github.com/flutter/flutter/issues/46233
2024-02-09,flutter/flutter#46979,"Support different dependencies when using flavors",0,0,https://github.com/flutter/flutter/issues/46979
2024-02-09,flutter/flutter#49878,"Circular widget with wrap text inside",0,0,https://github.com/flutter/flutter/issues/49878
2024-02-09,flutter/flutter#53745,"[web] Uncaught (in promise) TypeError: Failed to fetch ( Actual Error message not shown because service worker exception is not handled)",0,0,https://github.com/flutter/flutter/issues/53745
2024-02-09,flutter/flutter#54200,"allow Hero widgets to have transitions within the same screen",0,0,https://github.com/flutter/flutter/issues/54200
2024-02-09,flutter/flutter#55720,"Locale parser",0,0,https://github.com/flutter/flutter/issues/55720
2024-02-09,flutter/flutter#56665,"[video_player] Better exception message on iOS devices if the video fails to play",0,0,https://github.com/flutter/flutter/issues/56665
2024-02-09,flutter/flutter#61340,"[iOS]  UiKitView will be rendered with borders.",0,0,https://github.com/flutter/flutter/issues/61340
2024-02-09,flutter/flutter#63209,"[feature-request] Support pen pressure and pointer kinds on Linux",0,0,https://github.com/flutter/flutter/issues/63209
2024-02-09,flutter/flutter#63323,"Code generation experience needs improvements",0,0,https://github.com/flutter/flutter/issues/63323
2024-02-09,flutter/flutter#64156,"InteractiveViewer double tap to zoom",0,0,https://github.com/flutter/flutter/issues/64156
2024-02-09,flutter/flutter#64157,"NestedScrollView in DraggableScrollableSheet not working",0,0,https://github.com/flutter/flutter/issues/64157
2024-02-09,flutter/flutter#67034,"Flutter Fonts are not rendering correctly, Antialiasing is doubled on desktop",0,0,https://github.com/flutter/flutter/issues/67034
2024-02-09,flutter/flutter#68017,"DropdownButton very slow on first opening",0,0,https://github.com/flutter/flutter/issues/68017
2024-02-09,flutter/flutter#74806,"Title Bar widget & Buttons for Window - for Desktop Platforms",0,0,https://github.com/flutter/flutter/issues/74806
2024-02-09,flutter/flutter#75747,"Opt a subtree out of hitTestSelf culling",0,0,https://github.com/flutter/flutter/issues/75747
2024-02-09,flutter/flutter#75823,"Support for ARMv7 (Linux)",0,0,https://github.com/flutter/flutter/issues/75823
2024-02-09,flutter/flutter#78268,"[proposal] Provide a way to change the animation duration of SearchDelegate",0,0,https://github.com/flutter/flutter/issues/78268
2024-02-09,flutter/flutter#80051,"Proposal: Make ScrollPhysics reactive",0,0,https://github.com/flutter/flutter/issues/80051
2024-02-09,flutter/flutter#81169,"[local_auth plugin]: Add option to only use strong biometric authentication systems on Android",0,0,https://github.com/flutter/flutter/issues/81169
2024-02-09,flutter/flutter#87464,"[tools] `Warning: Mapping new ns` lines are printed in the logs during gradlew",0,0,https://github.com/flutter/flutter/issues/87464
2024-02-09,flutter/flutter#87734,"[web] Incomplete sourcemaps",0,0,https://github.com/flutter/flutter/issues/87734
2024-02-09,flutter/flutter#93140,"[web] Remove the iOS 15 text workaround when the webkit bug is fixed",0,0,https://github.com/flutter/flutter/issues/93140
2024-02-09,flutter/flutter#9315,"Would like an example of how to do lazy network fetch and caching with a ListView",0,0,https://github.com/flutter/flutter/issues/9315
2024-02-09,flutter/flutter#95568,"Crashed: com.apple.main-thread EXC_BAD_ACCESS KERN_INVALID_ADDRESS",0,0,https://github.com/flutter/flutter/issues/95568
2024-02-09,flutter/flutter#96186,"[webview_flutter][android] `onPageFinished` is not working properly",0,0,https://github.com/flutter/flutter/issues/96186
2024-02-09,flutter/flutter#97050,"Supporting of in app purchases on Windows Store",0,0,https://github.com/flutter/flutter/issues/97050
2024-02-09,flutter/flutter#9707,"""Lost connection to device"" randomly when not doing anything in particular",0,0,https://github.com/flutter/flutter/issues/9707
2024-02-09,flutter/flutter#97542,"[camera] Support image streams on Windows platform",0,2,https://github.com/flutter/flutter/issues/97542
2024-02-09,flutter/flutter#97544,"SliverWrap widget",0,0,https://github.com/flutter/flutter/issues/97544
2024-02-09,flutter/flutter#97701,"Support maven publish for `flutter build aar`",0,0,https://github.com/flutter/flutter/issues/97701
2024-02-09,flutter/flutter#98572,"Accessibility Focus jumps to Scaffold's AppBar while trying to swipe down or up in a listview",0,0,https://github.com/flutter/flutter/issues/98572
2024-02-09,flutter/flutter#10437,"Do plugins need to know about hot reload and hot restart?",0,0,https://github.com/flutter/flutter/issues/10437
2024-02-09,flutter/flutter#107416,"Image.errorBuilder throws exception for invalid image data",0,0,https://github.com/flutter/flutter/issues/107416
